Population,Bag,Oyster,Length,Date,Survived,Type
NR,2,29486,43.09,24-May-22,Alive,Wild
NR,2,29486,45.83,19-Oct-22,Alive,Wild
CL1,2,29487,46.48,28-Jul-21,Alive,Commercial
CL1,2,29487,52.73,26-Aug-21,Alive,Commercial
CL1,2,29487,55.91,25-Oct-21,Alive,Commercial
CL1,2,29487,61.66,24-May-22,Alive,Commercial
CL1,2,29487,74.16,19-Oct-22,Alive,Commercial
CL1,2,29488,40.34,28-Jul-21,Alive,Commercial
CL1,2,29488,49.78,26-Aug-21,Alive,Commercial
CL1,2,29488,52.12,25-Oct-21,Alive,Commercial
CL1,2,29488,58.45,24-May-22,Alive,Commercial
CL1,2,29488,94.52,19-Oct-22,Alive,Commercial
NR,2,29489,33.28,28-Jul-21,Alive,Wild
NR,2,29489,39.38,26-Aug-21,Alive,Wild
NR,2,29489,48.16,25-Oct-21,Alive,Wild
NR,2,29489,42.28,24-May-22,Alive,Wild
CL1,2,29490,44.8,28-Jul-21,Alive,Commercial
CL1,2,29490,39.65,26-Aug-21,Alive,Commercial
CL1,2,29490,57.35,25-Oct-21,Alive,Commercial
CL1,2,29490,67.95,24-May-22,Alive,Commercial
CL1,2,29490,82.1,19-Oct-22,Alive,Commercial
NR,2,29491,24.73,28-Jul-21,Alive,Wild
NR,2,29491,31.74,26-Aug-21,Alive,Wild
NR,2,29491,41.94,25-Oct-21,Alive,Wild
NR,2,29491,37.89,24-May-22,Alive,Wild
NR,2,29491,38.6,19-Oct-22,Dead,Wild
NR,2,29492,21.97,28-Jul-21,Alive,Wild
NR,2,29492,30.05,26-Aug-21,Alive,Wild
NR,2,29492,47.11,25-Oct-21,Alive,Wild
NR,2,29492,45.81,24-May-22,Alive,Wild
NR,2,29492,50.28,19-Oct-22,Dead,Wild
CL1,2,29493,47.59,28-Jul-21,Alive,Commercial
CL1,2,29493,52.01,26-Aug-21,Alive,Commercial
CL1,2,29493,68.27,25-Oct-21,Alive,Commercial
CL1,2,29493,70.34,24-May-22,Alive,Commercial
CL1,2,29493,84.35,19-Oct-22,Alive,Commercial
CL1,2,29494,47.32,28-Jul-21,Alive,Commercial
CL1,2,29494,50.77,26-Aug-21,Alive,Commercial
CL1,2,29494,54.81,25-Oct-21,Alive,Commercial
CL1,2,29494,63.2,24-May-22,Alive,Commercial
CL1,2,29494,77.33,19-Oct-22,Alive,Commercial
CL1,2,29495,38.94,28-Jul-21,Alive,Commercial
CL1,2,29495,46.77,26-Aug-21,Alive,Commercial
CL1,2,29495,51.37,25-Oct-21,Alive,Commercial
CL1,2,29495,54.98,24-May-22,Alive,Commercial
CL1,2,29495,70.7,19-Oct-22,Alive,Commercial
CL1,2,29496,34.65,28-Jul-21,Alive,Commercial
CL1,2,29496,38,26-Aug-21,Alive,Commercial
CL1,2,29496,51.11,25-Oct-21,Alive,Commercial
CL1,2,29496,55.24,24-May-22,Alive,Commercial
CL1,2,29496,66.05,19-Oct-22,Alive,Commercial
CL1,2,29497,28.16,28-Jul-21,Alive,Commercial
CL1,2,29497,31.58,26-Aug-21,Alive,Commercial
CL1,2,29497,44.66,25-Oct-21,Alive,Commercial
CL1,2,29497,50.3,24-May-22,Alive,Commercial
CL1,2,29498,42.19,28-Jul-21,Alive,Commercial
CL1,2,29498,52.15,26-Aug-21,Alive,Commercial
CL1,2,29498,64.04,25-Oct-21,Alive,Commercial
CL1,2,29498,65.53,24-May-22,Alive,Commercial
CL1,2,29499,41.73,28-Jul-21,Alive,Commercial
CL1,2,29499,46.42,26-Aug-21,Alive,Commercial
CL1,2,29499,62.5,25-Oct-21,Alive,Commercial
CL1,2,29499,64.96,24-May-22,Alive,Commercial
CL1,2,29499,80.36,19-Oct-22,Alive,Commercial
NR,2,29500,38.41,28-Jul-21,Alive,Wild
NR,2,29500,48.47,26-Aug-21,Alive,Wild
NR,2,29500,59.58,25-Oct-21,Alive,Wild
NR,2,29500,54.04,24-May-22,Alive,Wild
NR,2,29500,56.82,19-Oct-22,Dead,Wild
CL1,2,29501,43.94,28-Jul-21,Alive,Commercial
CL1,2,29501,58.69,26-Aug-21,Alive,Commercial
CL1,2,29501,64.36,25-Oct-21,Alive,Commercial
CL1,2,29501,77.48,24-May-22,Alive,Commercial
CL1,2,29502,36.46,28-Jul-21,Alive,Commercial
CL1,2,29502,43.51,26-Aug-21,Alive,Commercial
CL1,2,29502,58.21,25-Oct-21,Alive,Commercial
CL1,2,29502,56.98,24-May-22,Alive,Commercial
CL1,2,29502,72.57,19-Oct-22,Alive,Commercial
CL1,2,29503,30.04,28-Jul-21,Alive,Commercial
CL1,2,29503,44.04,26-Aug-21,Alive,Commercial
CL1,2,29503,61.69,25-Oct-21,Alive,Commercial
CL1,2,29503,63.75,24-May-22,Alive,Commercial
CL1,2,29503,79.35,19-Oct-22,Alive,Commercial
CL1,2,29504,37.56,28-Jul-21,Alive,Commercial
CL1,2,29504,42.27,26-Aug-21,Alive,Commercial
CL1,2,29504,57.04,25-Oct-21,Alive,Commercial
CL1,2,29504,57.51,24-May-22,Alive,Commercial
CL1,2,29504,78.05,19-Oct-22,Alive,Commercial
NR,2,29505,23.29,28-Jul-21,Alive,Wild
NR,2,29505,29.67,26-Aug-21,Alive,Wild
NR,2,29505,38.85,25-Oct-21,Alive,Wild
NR,2,29505,34.51,24-May-22,Alive,Wild
NR,2,29505,33.79,19-Oct-22,Dead,Wild
CL1,2,29506,36.04,28-Jul-21,Alive,Commercial
CL1,2,29506,40.85,26-Aug-21,Alive,Commercial
CL1,2,29506,47.17,25-Oct-21,Alive,Commercial
CL1,2,29506,47.54,24-May-22,Alive,Commercial
CL1,2,29506,57.87,19-Oct-22,Alive,Commercial
CL1,2,29507,40.76,28-Jul-21,Alive,Commercial
CL1,2,29507,46.15,26-Aug-21,Alive,Commercial
CL1,2,29507,42.67,25-Oct-21,Alive,Commercial
CL1,2,29507,46.407,24-May-22,Dead,Commercial
CT,2,29508,38.53,28-Jul-21,Alive,Wild
CT,2,29508,25.02,26-Aug-21,Alive,Wild
CT,2,29508,24.95,25-Oct-21,Alive,Wild
CT,2,29508,28.43,24-May-22,Alive,Wild
CT,2,29508,39.64,19-Oct-22,Alive,Wild
CT,2,29509,37.26,28-Jul-21,Alive,Wild
CT,2,29509,40.86,26-Aug-21,Alive,Wild
CT,2,29509,56.46,25-Oct-21,Alive,Wild
CT,2,29509,48.12,24-May-22,Alive,Wild
CT,2,29509,68.54,19-Oct-22,Alive,Wild
CL1,2,29510,45.68,28-Jul-21,Alive,Commercial
CL1,2,29510,50.1,26-Aug-21,Alive,Commercial
CL1,2,29510,67.63,25-Oct-21,Alive,Commercial
CL1,2,29510,65.46,24-May-22,Alive,Commercial
CT,2,29511,28.93,28-Jul-21,Alive,Wild
CT,2,29511,30.43,26-Aug-21,Alive,Wild
CT,2,29511,50.63,25-Oct-21,Alive,Wild
CT,2,29511,49.55,24-May-22,Alive,Wild
CT,2,29512,38.67,28-Jul-21,Alive,Wild
CT,2,29512,46.4,26-Aug-21,Alive,Wild
CT,2,29512,58.94,25-Oct-21,Alive,Wild
CT,2,29512,62.97,24-May-22,Alive,Wild
CT,2,29512,85.04,19-Oct-22,Alive,Wild
CT,1,29513,36.3,19-Jul-21,Alive,Wild
CT,1,29513,54.59,26-Aug-21,Alive,Wild
CT,1,29513,65.48,25-Oct-21,Alive,Wild
CT,1,29513,55.24,24-May-22,Alive,Wild
CT,1,29513,83.14,19-Oct-22,Alive,Wild
CT,2,29514,23.59,28-Jul-21,Alive,Wild
CT,2,29514,38.1,26-Aug-21,Alive,Wild
CT,2,29514,55.18,25-Oct-21,Alive,Wild
CT,2,29514,53.57,24-May-22,Alive,Wild
CT,2,29514,78.2,19-Oct-22,Alive,Wild
CT,2,29515,32.55,28-Jul-21,Alive,Wild
CT,2,29515,42.72,26-Aug-21,Alive,Wild
CT,2,29515,55.14,25-Oct-21,Alive,Wild
CT,2,29515,53.98,24-May-22,Alive,Wild
CT,2,29515,80.25,19-Oct-22,Alive,Wild
CT,2,29516,32.67,28-Jul-21,Alive,Wild
CT,2,29516,44.47,26-Aug-21,Alive,Wild
CT,2,29516,56.79,25-Oct-21,Alive,Wild
CT,2,29516,56.67,24-May-22,Alive,Wild
CT,2,29516,63.5,19-Oct-22,Alive,Wild
CT,1,29517,27.89,19-Jul-21,Alive,Wild
CT,1,29517,35.48,26-Aug-21,Alive,Wild
CT,1,29517,51.67,25-Oct-21,Alive,Wild
CT,1,29517,49.15,24-May-22,Alive,Wild
CT,1,29517,59.04,19-Oct-22,Dead,Wild
CT,2,29518,30.01,28-Jul-21,Alive,Wild
CT,2,29518,43.5,26-Aug-21,Alive,Wild
CT,2,29518,55.5,25-Oct-21,Alive,Wild
CT,2,29518,53.48,24-May-22,Alive,Wild
CT,2,29518,55,19-Oct-22,Alive,Wild
CT,2,29519,40.95,28-Jul-21,Alive,Wild
CT,2,29519,36.21,26-Aug-21,Alive,Wild
CT,2,29519,49.79,25-Oct-21,Alive,Wild
CT,2,29519,48.01,24-May-22,Alive,Wild
CT,2,29519,58.11,19-Oct-22,Alive,Wild
CT,2,29520,21.83,28-Jul-21,Alive,Wild
CT,2,29520,36.96,26-Aug-21,Alive,Wild
CT,2,29520,54.24,25-Oct-21,Alive,Wild
CT,2,29520,53.18,24-May-22,Alive,Wild
CT,2,29520,67.54,19-Oct-22,Alive,Wild
CT,2,29521,32.23,28-Jul-21,Alive,Wild
CT,2,29521,33.7,26-Aug-21,Alive,Wild
CT,2,29521,44.77,25-Oct-21,Alive,Wild
CT,2,29521,46.37,24-May-22,Alive,Wild
CT,2,29521,59.55,19-Oct-22,Alive,Wild
CT,2,29522,35.78,28-Jul-21,Alive,Wild
CT,2,29522,44.27,26-Aug-21,Alive,Wild
CT,2,29522,54.75,25-Oct-21,Alive,Wild
CT,2,29522,59.85,24-May-22,Alive,Wild
CT,2,29522,68.46,19-Oct-22,Alive,Wild
CT,2,29523,23.89,28-Jul-21,Alive,Wild
CT,2,29523,38.39,26-Aug-21,Alive,Wild
CT,2,29523,48,25-Oct-21,Alive,Wild
CT,2,29523,50.23,24-May-22,Alive,Wild
CT,2,29523,61.59,19-Oct-22,Alive,Wild
CL1,2,29524,31.31,28-Jul-21,Alive,Commercial
CL1,2,29524,49.55,26-Aug-21,Alive,Commercial
CL1,2,29524,57.91,25-Oct-21,Alive,Commercial
CL1,2,29524,64.14,24-May-22,Alive,Commercial
CT,2,29525,29.29,28-Jul-21,Alive,Wild
CT,2,29525,32.26,26-Aug-21,Alive,Wild
CT,2,29525,39.44,25-Oct-21,Alive,Wild
CT,2,29525,40.65,24-May-22,Alive,Wild
CT,2,29525,49.69,19-Oct-22,Alive,Wild
CT,1,29526,23.58,19-Jul-21,Alive,Wild
CT,1,29526,35.34,26-Aug-21,Alive,Wild
CT,1,29526,52.26,25-Oct-21,Alive,Wild
CT,1,29526,45.21,24-May-22,Alive,Wild
CT,1,29526,60.68,19-Oct-22,Alive,Wild
CT,1,29527,35.22,19-Jul-21,Alive,Wild
CT,1,29527,45.94,26-Aug-21,Alive,Wild
CT,1,29527,59.13,25-Oct-21,Alive,Wild
CT,1,29527,49.79,24-May-22,Alive,Wild
CT,1,29527,63.68,19-Oct-22,Alive,Wild
CT,2,29528,32.75,28-Jul-21,Alive,Wild
CT,2,29528,34.77,26-Aug-21,Alive,Wild
CT,2,29528,38.59,25-Oct-21,Alive,Wild
CT,2,29528,40.92,24-May-22,Alive,Wild
CT,2,29528,60.69,19-Oct-22,Alive,Wild
CT,2,29529,35.43,28-Jul-21,Alive,Wild
CT,2,29529,43.5,26-Aug-21,Alive,Wild
CT,2,29529,41.25,25-Oct-21,Alive,Wild
CT,2,29529,45.51,24-May-22,Alive,Wild
CT,2,29529,75.69,19-Oct-22,Alive,Wild
CT,1,29530,34.57,19-Jul-21,Alive,Wild
CT,1,29530,44.26,26-Aug-21,Alive,Wild
CT,1,29530,53.86,25-Oct-21,Alive,Wild
CT,1,29530,48.31,24-May-22,Alive,Wild
CT,1,29531,37.06,19-Jul-21,Alive,Wild
CT,1,29531,46.53,26-Aug-21,Alive,Wild
CT,1,29531,60.58,25-Oct-21,Alive,Wild
CT,1,29531,60.29,24-May-22,Alive,Wild
CT,1,29531,77.22,19-Oct-22,Alive,Wild
CT,2,29532,38.44,28-Jul-21,Alive,Wild
CT,2,29532,45.89,26-Aug-21,Alive,Wild
CT,2,29532,48.2,25-Oct-21,Alive,Wild
CT,2,29532,47.64,24-May-22,Alive,Wild
CT,2,29532,53.92,19-Oct-22,Alive,Wild
CT,2,29533,39.05,28-Jul-21,Alive,Wild
CT,2,29533,39.46,26-Aug-21,Alive,Wild
CT,2,29533,43.37,25-Oct-21,Alive,Wild
CT,2,29533,51.67,24-May-22,Alive,Wild
CT,1,29534,27.9,19-Jul-21,Alive,Wild
CT,1,29534,36.69,26-Aug-21,Alive,Wild
CT,1,29534,45.45,25-Oct-21,Alive,Wild
CT,1,29534,44.37,24-May-22,Alive,Wild
CT,1,29534,51.33,19-Oct-22,Alive,Wild
CL1,2,29535,41.42,28-Jul-21,Alive,Commercial
CL1,2,29535,47.7,26-Aug-21,Alive,Commercial
CL1,2,29535,60.78,25-Oct-21,Alive,Commercial
CL1,2,29535,64.3,24-May-22,Alive,Commercial
CL1,2,29535,71.36,19-Oct-22,Alive,Commercial
CL1,2,29536,35.72,28-Jul-21,Alive,Commercial
CL1,2,29536,55.04,26-Aug-21,Alive,Commercial
CL1,2,29536,43.18,25-Oct-21,Alive,Commercial
CL1,2,29536,48.71,24-May-22,Alive,Commercial
CL1,2,29536,48.77,19-Oct-22,Alive,Commercial
CT,2,29537,29.34,28-Jul-21,Alive,Wild
CT,2,29537,40.59,26-Aug-21,Alive,Wild
CT,2,29537,46.2,25-Oct-21,Alive,Wild
CT,2,29537,43.85,24-May-22,Alive,Wild
CT,2,29537,51.94,19-Oct-22,Alive,Wild
CT,1,29538,32.91,19-Jul-21,Alive,Wild
CT,1,29538,40.2,26-Aug-21,Alive,Wild
CT,1,29538,55.97,25-Oct-21,Alive,Wild
CT,1,29538,47.77,24-May-22,Alive,Wild
CT,1,29538,72.72,19-Oct-22,Alive,Wild
CT,2,29539,30.15,28-Jul-21,Alive,Wild
CT,2,29539,34.28,26-Aug-21,Alive,Wild
CT,2,29539,43.73,25-Oct-21,Alive,Wild
CT,2,29539,38.26,24-May-22,Alive,Wild
CT,2,29539,53.79,19-Oct-22,Alive,Wild
CT,2,29540,38.66,28-Jul-21,Alive,Wild
CT,2,29540,34.21,26-Aug-21,Alive,Wild
CT,2,29540,58.77,25-Oct-21,Alive,Wild
CT,2,29540,56.42,24-May-22,Alive,Wild
CT,2,29540,76.73,19-Oct-22,Alive,Wild
CT,1,29541,30.91,19-Jul-21,Alive,Wild
CT,1,29541,40.41,26-Aug-21,Alive,Wild
CT,1,29541,51.32,25-Oct-21,Alive,Wild
CT,1,29541,41.81,24-May-22,Alive,Wild
CT,1,29541,67.39,19-Oct-22,Alive,Wild
CT,2,29542,36.69,28-Jul-21,Alive,Wild
CT,2,29542,32.52,26-Aug-21,Alive,Wild
CT,2,29542,41.27,25-Oct-21,Alive,Wild
CT,2,29542,46.64,24-May-22,Alive,Wild
CT,2,29542,57.6,19-Oct-22,Alive,Wild
CT,2,29543,39.77,28-Jul-21,Alive,Wild
CT,2,29543,25.22,26-Aug-21,Alive,Wild
CT,2,29543,49.15,25-Oct-21,Alive,Wild
CT,2,29543,52.87,24-May-22,Alive,Wild
CT,2,29543,63.36,19-Oct-22,Alive,Wild
CT,2,29544,36.32,28-Jul-21,Alive,Wild
CT,2,29544,46.23,26-Aug-21,Alive,Wild
CT,2,29544,55.48,25-Oct-21,Alive,Wild
CT,2,29544,59.17,24-May-22,Alive,Wild
CT,2,29544,66.94,19-Oct-22,Alive,Wild
CT,2,29545,29.72,28-Jul-21,Alive,Wild
CT,2,29545,47.22,26-Aug-21,Alive,Wild
CT,2,29545,61.62,25-Oct-21,Alive,Wild
CT,2,29545,63.71,24-May-22,Alive,Wild
CT,2,29545,74.32,19-Oct-22,Alive,Wild
CT,2,29546,29.1,28-Jul-21,Alive,Wild
CT,2,29546,33.56,26-Aug-21,Alive,Wild
CT,2,29546,48.87,25-Oct-21,Alive,Wild
CT,2,29546,49.71,24-May-22,Alive,Wild
CT,2,29546,55.35,19-Oct-22,Alive,Wild
CT,1,29547,25.3,19-Jul-21,Alive,Wild
CT,1,29547,37.64,26-Aug-21,Alive,Wild
CT,1,29547,52.9,25-Oct-21,Alive,Wild
CT,1,29547,44.13,24-May-22,Alive,Wild
CT,1,29547,62.41,19-Oct-22,Alive,Wild
CT,2,29548,43.79,28-Jul-21,Alive,Wild
CT,2,29548,35.11,26-Aug-21,Alive,Wild
CT,2,29548,41.73,25-Oct-21,Alive,Wild
CT,2,29548,51.05,24-May-22,Alive,Wild
CL1,2,29549,38.74,28-Jul-21,Alive,Commercial
CL1,2,29549,49.94,26-Aug-21,Alive,Commercial
CL1,2,29549,60.04,25-Oct-21,Alive,Commercial
CL1,2,29549,61.07,24-May-22,Alive,Commercial
CT,2,29550,26.9,28-Jul-21,Alive,Wild
CT,2,29550,25.83,26-Aug-21,Alive,Wild
CT,2,29550,39.43,25-Oct-21,Alive,Wild
CT,2,29550,39.56,24-May-22,Alive,Wild
CT,2,29550,47.62,19-Oct-22,Alive,Wild
CT,2,29551,29.68,28-Jul-21,Alive,Wild
CT,2,29551,39.45,26-Aug-21,Alive,Wild
CT,2,29551,47.99,25-Oct-21,Alive,Wild
CT,2,29551,48.03,24-May-22,Alive,Wild
CT,2,29551,63.57,19-Oct-22,Alive,Wild
CT,2,29552,28.99,28-Jul-21,Alive,Wild
CT,2,29552,37.6,26-Aug-21,Alive,Wild
CT,2,29552,56.22,25-Oct-21,Alive,Wild
CT,2,29552,49.13,24-May-22,Alive,Wild
CT,2,29552,65.48,19-Oct-22,Alive,Wild
CT,2,29553,33.61,28-Jul-21,Alive,Wild
CT,2,29553,38.35,26-Aug-21,Alive,Wild
CT,2,29553,52.8,25-Oct-21,Alive,Wild
CT,2,29553,53.41,24-May-22,Alive,Wild
CT,2,29553,63.19,19-Oct-22,Alive,Wild
CT,2,29554,27.1,28-Jul-21,Alive,Wild
CT,2,29554,37.56,26-Aug-21,Alive,Wild
CT,2,29554,50.37,25-Oct-21,Alive,Wild
CT,2,29554,57.42,24-May-22,Alive,Wild
CL1,2,29555,35.75,28-Jul-21,Alive,Commercial
CL1,2,29555,40.75,26-Aug-21,Alive,Commercial
CL1,2,29555,58.4,25-Oct-21,Alive,Commercial
CL1,2,29555,66.48,24-May-22,Alive,Commercial
CT,1,29556,25.36,19-Jul-21,Alive,Wild
CT,1,29556,39.06,26-Aug-21,Alive,Wild
CT,1,29556,56.13,25-Oct-21,Alive,Wild
CT,1,29556,52.38,24-May-22,Alive,Wild
CT,2,29557,29.14,28-Jul-21,Alive,Wild
CT,2,29557,38.9,26-Aug-21,Alive,Wild
CT,2,29557,53.19,25-Oct-21,Alive,Wild
CT,2,29557,52.58,24-May-22,Alive,Wild
CT,2,29557,69.64,19-Oct-22,Alive,Wild
CT,1,29558,32.81,19-Jul-21,Alive,Wild
CT,1,29558,50.03,26-Aug-21,Alive,Wild
CT,1,29558,59.3,25-Oct-21,Alive,Wild
CT,1,29558,59.71,24-May-22,Alive,Wild
CT,1,29558,58.76,19-Oct-22,Alive,Wild
CT,1,29559,21.5,19-Jul-21,Alive,Wild
CT,1,29559,29.7,26-Aug-21,Alive,Wild
CT,1,29559,45.17,25-Oct-21,Alive,Wild
CT,1,29559,41.52,24-May-22,Alive,Wild
CT,1,29559,53.56,19-Oct-22,Alive,Wild
CT,2,29560,31.49,28-Jul-21,Alive,Wild
CT,2,29560,34.18,26-Aug-21,Alive,Wild
CT,2,29560,51.2,25-Oct-21,Alive,Wild
CT,2,29560,51.5,24-May-22,Alive,Wild
CT,1,29561,27.28,19-Jul-21,Alive,Wild
CT,1,29561,41.21,26-Aug-21,Alive,Wild
CT,1,29561,54.87,25-Oct-21,Alive,Wild
CT,1,29561,49.61,24-May-22,Alive,Wild
CT,1,29561,56.51,19-Oct-22,Alive,Wild
CT,2,29562,23.36,28-Jul-21,Alive,Wild
CT,2,29562,36.21,26-Aug-21,Alive,Wild
CT,2,29562,49.6,25-Oct-21,Alive,Wild
CT,2,29562,41.07,24-May-22,Alive,Wild
CT,2,29562,62.23,19-Oct-22,Alive,Wild
CT,2,29563,31,28-Jul-21,Alive,Wild
CT,2,29563,54.18,26-Aug-21,Alive,Wild
CT,2,29563,63.62,25-Oct-21,Alive,Wild
CT,2,29563,54.5,24-May-22,Alive,Wild
CT,2,29563,71.5,19-Oct-22,Alive,Wild
CT,1,29564,27.32,19-Jul-21,Alive,Wild
CT,1,29564,38.99,26-Aug-21,Alive,Wild
CT,1,29564,54.85,25-Oct-21,Alive,Wild
CT,1,29564,54.67,24-May-22,Alive,Wild
CT,1,29564,54.77,19-Oct-22,Alive,Wild
CT,1,29565,21.18,19-Jul-21,Alive,Wild
CT,1,29565,36.79,26-Aug-21,Alive,Wild
CT,1,29565,45.23,25-Oct-21,Alive,Wild
CT,1,29565,43.46,24-May-22,Alive,Wild
CT,1,29566,26.14,19-Jul-21,Alive,Wild
CT,1,29566,31.24,26-Aug-21,Alive,Wild
CT,1,29566,43.57,25-Oct-21,Alive,Wild
CT,1,29566,37.88,24-May-22,Alive,Wild
CT,1,29566,58.22,19-Oct-22,Alive,Wild
CT,2,29567,36.28,28-Jul-21,Alive,Wild
CT,2,29567,44.11,26-Aug-21,Alive,Wild
CT,2,29567,57.88,25-Oct-21,Alive,Wild
CT,2,29567,53.36,24-May-22,Alive,Wild
CT,2,29567,76.56,19-Oct-22,Alive,Wild
CT,1,29568,30.3,19-Jul-21,Alive,Wild
CT,1,29568,47.27,26-Aug-21,Alive,Wild
CT,1,29568,60.67,25-Oct-21,Alive,Wild
CT,1,29568,55.77,24-May-22,Alive,Wild
CT,1,29568,71.37,19-Oct-22,Alive,Wild
CT,2,29569,37.73,28-Jul-21,Alive,Wild
CT,2,29569,41.8,26-Aug-21,Alive,Wild
CT,2,29569,54.84,25-Oct-21,Alive,Wild
CT,2,29569,58.01,24-May-22,Alive,Wild
CT,2,29569,65.41,19-Oct-22,Alive,Wild
CL1,2,29570,39.46,28-Jul-21,Alive,Commercial
CL1,2,29570,55.33,26-Aug-21,Alive,Commercial
CL1,2,29570,61.2,25-Oct-21,Alive,Commercial
CL1,2,29570,67.65,24-May-22,Alive,Commercial
CL1,2,29570,101.07,19-Oct-22,Alive,Commercial
CT,1,29571,32.89,19-Jul-21,Alive,Wild
CT,1,29571,37.49,26-Aug-21,Alive,Wild
CT,1,29571,53.53,25-Oct-21,Alive,Wild
CT,1,29571,52.3,24-May-22,Alive,Wild
CT,1,29571,57.08,19-Oct-22,Alive,Wild
CT,2,29572,34.6,28-Jul-21,Alive,Wild
CT,2,29572,41.65,26-Aug-21,Alive,Wild
CT,2,29572,54.14,25-Oct-21,Alive,Wild
CT,2,29572,52.15,24-May-22,Alive,Wild
CT,2,29572,75.83,19-Oct-22,Alive,Wild
CL1,2,29573,36.93,28-Jul-21,Alive,Commercial
CL1,2,29573,47.89,26-Aug-21,Alive,Commercial
CL1,2,29573,59.8,25-Oct-21,Alive,Commercial
CL1,2,29573,68.93,24-May-22,Alive,Commercial
CL1,2,29573,76.01,19-Oct-22,Alive,Commercial
CL1,2,29574,39.11,28-Jul-21,Alive,Commercial
CL1,2,29574,52.73,26-Aug-21,Alive,Commercial
CL1,2,29574,60.74,25-Oct-21,Alive,Commercial
CL1,2,29574,61.97,24-May-22,Alive,Commercial
CL1,2,29574,78.2,19-Oct-22,Alive,Commercial
CT,2,29575,27.45,28-Jul-21,Alive,Wild
CT,2,29575,35.63,26-Aug-21,Alive,Wild
CT,2,29575,44.77,25-Oct-21,Alive,Wild
CT,2,29575,41.42,24-May-22,Alive,Wild
CT,2,29575,53.35,19-Oct-22,Alive,Wild
CT,1,29576,26.68,19-Jul-21,Alive,Wild
CT,2,29577,40.8,28-Jul-21,Alive,Wild
CT,2,29577,35.56,26-Aug-21,Alive,Wild
CT,2,29577,45.3,25-Oct-21,Alive,Wild
CT,2,29577,50.42,24-May-22,Alive,Wild
CL1,2,29578,35.98,28-Jul-21,Alive,Commercial
CL1,2,29578,39.38,26-Aug-21,Alive,Commercial
CL1,2,29578,54.21,25-Oct-21,Alive,Commercial
CL1,2,29578,56.48,24-May-22,Alive,Commercial
CL1,2,29579,42.98,28-Jul-21,Alive,Commercial
CL1,2,29579,49.37,26-Aug-21,Alive,Commercial
CL1,2,29579,56.3,25-Oct-21,Alive,Commercial
CL1,2,29579,65.43,24-May-22,Alive,Commercial
CL1,2,29579,71.68,19-Oct-22,Alive,Commercial
CL1,2,29580,35.05,28-Jul-21,Alive,Commercial
CL1,2,29580,38.6,26-Aug-21,Alive,Commercial
CL1,2,29580,63.25,25-Oct-21,Alive,Commercial
CL1,2,29580,71.24,24-May-22,Alive,Commercial
CL1,2,29580,89.4,19-Oct-22,Alive,Commercial
CT,1,29581,29.5,19-Jul-21,Alive,Wild
CT,1,29581,45.84,26-Aug-21,Alive,Wild
CT,1,29581,54.89,25-Oct-21,Alive,Wild
CT,1,29581,49.96,24-May-22,Alive,Wild
CT,2,29582,36.34,28-Jul-21,Alive,Wild
CT,2,29582,43.74,26-Aug-21,Alive,Wild
CT,2,29582,55.61,25-Oct-21,Alive,Wild
CT,2,29582,50.76,24-May-22,Alive,Wild
CT,2,29582,60.68,19-Oct-22,Alive,Wild
CT,2,29583,33.91,28-Jul-21,Alive,Wild
CT,2,29583,42.79,26-Aug-21,Alive,Wild
CT,2,29583,45.07,25-Oct-21,Alive,Wild
CT,2,29583,44.34,24-May-22,Alive,Wild
CT,2,29583,59.43,19-Oct-22,Alive,Wild
CT,2,29584,32.51,28-Jul-21,Alive,Wild
CT,2,29584,41.29,26-Aug-21,Alive,Wild
CT,2,29584,48.24,25-Oct-21,Alive,Wild
CT,2,29584,48.85,24-May-22,Alive,Wild
CT,2,29584,50.03,19-Oct-22,Alive,Wild
CL1,2,29585,44.28,28-Jul-21,Alive,Commercial
CL1,2,29585,56.85,26-Aug-21,Alive,Commercial
CL1,2,29585,71.39,25-Oct-21,Alive,Commercial
CL1,2,29585,73.37,24-May-22,Alive,Commercial
CT,1,29586,27.86,19-Jul-21,Alive,Wild
CT,1,29586,39.91,26-Aug-21,Alive,Wild
CT,1,29586,49.34,25-Oct-21,Alive,Wild
CT,1,29586,48.46,24-May-22,Alive,Wild
CT,1,29587,21.99,19-Jul-21,Alive,Wild
CT,1,29587,46.2,26-Aug-21,Alive,Wild
CT,1,29587,51.64,25-Oct-21,Alive,Wild
CT,1,29587,48.01,24-May-22,Alive,Wild
CT,1,29587,60.94,19-Oct-22,Alive,Wild
CT,1,29588,33.94,19-Jul-21,Alive,Wild
CT,1,29588,42.47,26-Aug-21,Alive,Wild
CT,1,29588,53.26,25-Oct-21,Alive,Wild
CT,1,29588,48.19,24-May-22,Alive,Wild
CT,1,29588,61.34,19-Oct-22,Alive,Wild
CT,2,29589,35.85,28-Jul-21,Alive,Wild
CT,2,29589,37.97,26-Aug-21,Alive,Wild
CT,2,29589,48.16,25-Oct-21,Alive,Wild
CT,2,29589,49.33,24-May-22,Alive,Wild
CT,2,29589,68.62,19-Oct-22,Alive,Wild
CT,2,29590,32.55,28-Jul-21,Alive,Wild
CT,2,29590,31.15,26-Aug-21,Alive,Wild
CT,2,29590,32.06,25-Oct-21,Alive,Wild
CT,2,29590,33.49,24-May-22,Alive,Wild
CT,2,29591,35.47,28-Jul-21,Alive,Wild
CT,2,29591,38.61,26-Aug-21,Alive,Wild
